,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
1567,60,RL,0,12394,Pave,NA,3,Lvl,4,Corner,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,3,4,1,0,1,0,847,847,GasA,5,Y,4,847,886,0,1733,0,0,2,1,3,1,4,7,5,1,4,BuiltIn,2003,3,2,433,3,3,1,100,48,0,0,0,0,0,0,NA,0,10,2007,WD ,225000
1568,50,RM,50,7000,Pave,NA,4,Lvl,4,Corner,3,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,BrkTil,3,3,1,5,375,1,0,345,720,GasA,4,Y,3,720,495,0,1215,0,0,1,0,3,1,4,6,5,0,0,Detchd,1965,3,2,720,3,3,1,0,0,30,0,0,0,0,3,NA,0,5,2007,WD ,141000
1569,20,RL,87,10367,Pave,NA,3,Lvl,4,Inside,3,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,284,5,3,PConc,5,3,2,6,1015,1,0,724,1739,GasA,5,Y,4,1743,0,0,1743,1,0,2,0,3,1,5,8,5,1,4,Attchd,2008,2,3,927,3,3,1,168,45,0,0,0,0,0,0,NA,0,6,2009,ConLI,335000
1570,20,RL,38,15240,Pave,NA,3,Lvl,4,FR2,3,CollgCr,Norm,Norm,1Fam,1Story,5,8,1977,2004,Gable,CompShg,CemntBd,CmentBd,None,0,4,4,CBlock,4,3,1,6,198,3,688,140,1026,GasA,5,Y,4,1026,0,0,1026,1,0,1,1,3,1,3,5,5,0,0,Attchd,1977,1,1,308,3,3,1,316,85,0,0,0,0,0,3,NA,0,6,2010,WD ,150000
1571,20,RL,68,50271,Pave,NA,3,Low,4,Inside,3,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,None,0,4,3,CBlock,5,3,4,6,1810,1,0,32,1842,GasA,4,Y,4,1842,0,0,1842,2,0,0,1,0,1,4,5,5,1,4,Attchd,1981,3,3,894,3,3,1,857,72,0,0,0,0,0,0,NA,0,11,2006,WD ,385000
1572,60,RL,85,13600,Pave,NA,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,176,3,3,CBlock,3,3,1,4,454,1,0,314,768,GasA,3,Y,4,1186,800,0,1986,0,0,2,1,3,1,3,7,5,3,2,Attchd,1965,1,2,486,3,3,1,0,42,0,0,189,0,0,0,NA,0,10,2009,WD ,205000
1573,20,RL,64,6762,Pave,NA,4,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,24,4,3,PConc,4,3,3,6,686,1,0,501,1187,GasA,5,Y,4,1208,0,0,1208,1,0,2,0,2,1,4,6,5,0,0,Attchd,2006,2,2,632,3,3,1,105,61,0,0,0,0,0,0,NA,0,2,2010,WD ,206000
1574,20,RL,63,8500,Pave,NA,4,Lvl,4,FR2,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,106,4,3,PConc,4,3,3,1,0,1,0,1422,1422,GasA,5,Y,4,1422,0,0,1422,0,0,2,0,3,1,4,7,5,0,0,Attchd,2004,2,2,626,3,3,1,192,60,0,0,0,0,0,0,NA,0,11,2007,WD ,179600
1575,20,RL,67,8877,Pave,NA,4,Lvl,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,4,5,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,CBlock,2,2,1,2,836,1,0,0,836,GasA,3,Y,2,1220,0,0,1220,0,0,1,0,2,1,3,6,5,0,0,Detchd,1951,1,2,396,3,3,1,0,0,0,0,0,0,0,0,NA,0,4,2006,COD,102000
1576,20,RL,0,15611,Pave,NA,3,Lvl,4,Corner,3,NWAmes,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,PConc,4,3,3,5,767,2,93,266,1126,GasA,3,Y,4,1126,0,0,1126,0,1,2,0,3,1,5,6,5,0,0,Attchd,1977,2,2,540,3,3,1,180,0,0,0,0,0,0,0,NA,0,3,2008,WD ,175000
1577,20,RL,70,13300,Pave,NA,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,2001,Hip,CompShg,Wd Sdng,VinylSd,None,0,3,3,CBlock,3,3,1,3,494,1,0,521,1015,GasA,4,Y,4,1384,0,0,1384,1,0,1,0,2,1,3,6,4,0,0,Attchd,2001,1,2,896,3,3,1,75,0,0,323,0,0,0,0,Shed,400,6,2006,WD ,159000
1578,20,RL,65,6500,Pave,NA,4,Lvl,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,6,6,1976,1976,Hip,CompShg,HdBoard,Plywood,BrkFace,84,3,3,CBlock,3,5,1,4,1033,1,0,94,1127,GasA,3,Y,4,1127,0,0,1127,0,1,1,1,3,1,3,6,5,1,1,Detchd,1991,1,2,480,3,3,1,0,0,138,0,0,0,0,0,NA,0,5,2008,WD ,135000
1579,50,RL,75,9525,Pave,NA,4,Lvl,4,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1954,1972,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,CBlock,3,2,1,3,444,1,0,550,994,GasA,4,Y,4,1216,639,0,1855,0,0,2,0,4,1,3,7,5,0,0,Attchd,1954,1,1,325,3,3,1,182,0,0,0,0,0,0,0,NA,0,10,2006,WD ,136900
1580,20,RL,65,6993,Pave,NA,4,Lvl,4,Inside,3,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1961,1994,Gable,CompShg,HdBoard,Plywood,None,0,3,3,CBlock,3,3,1,4,465,1,0,447,912,GasA,3,Y,4,1236,0,0,1236,0,0,1,0,3,1,3,6,5,1,3,Attchd,1961,1,1,288,3,3,1,0,0,0,0,0,0,0,0,NA,0,6,2006,WD ,135000
1581,60,RL,82,9430,Pave,NA,4,Lvl,4,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,673,4,3,PConc,4,3,2,6,1163,1,0,89,1252,GasA,5,Y,4,1268,1097,0,2365,1,0,2,1,3,1,4,8,5,1,4,Attchd,1999,2,3,856,3,3,1,0,128,0,0,180,0,0,0,NA,0,7,2009,WD ,337000
1582,60,RL,0,11029,Pave,NA,3,Lvl,4,Corner,3,NWAmes,PosA,Norm,1Fam,2Story,6,7,1968,1984,Gable,CompShg,HdBoard,HdBoard,BrkFace,220,3,3,CBlock,3,3,2,4,619,1,0,435,1054,GasA,3,Y,4,1512,1142,0,2654,1,0,2,1,4,1,4,9,5,1,4,Attchd,1968,1,2,619,3,3,1,0,65,0,0,222,0,0,0,NA,0,8,2006,WD ,250000
1583,60,RL,0,14311,Pave,NA,3,Lvl,4,FR3,3,NWAmes,Norm,Norm,1Fam,2Story,8,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,402,4,3,PConc,4,3,1,6,1023,1,0,213,1236,GasA,5,Y,4,1236,1104,0,2340,1,0,2,1,4,1,4,9,5,1,4,Attchd,1996,2,3,787,3,3,1,192,180,218,0,0,0,0,4,NA,0,6,2008,WD ,306000
1584,90,RL,60,10800,Pave,NA,4,Lvl,4,Inside,3,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,None,0,3,4,CBlock,4,4,4,6,1200,1,0,0,1200,GasA,3,Y,4,1200,0,0,1200,3,0,3,0,3,1,3,5,5,0,0,NA,0,0,0,0,0,0,1,120,0,0,0,0,0,0,0,NA,0,3,2009,WD ,179000
1585,160,FV,34,3604,Pave,Pave,4,Lvl,4,Corner,3,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,3,1,1,0,1,0,689,689,GasA,5,Y,4,703,689,0,1392,0,0,2,0,2,1,4,5,5,0,0,Detchd,2007,1,2,540,3,3,1,0,102,0,0,0,0,0,0,NA,0,2,2008,WD ,146000
1586,50,RM,60,10320,Pave,Grvl,4,Lvl,4,Inside,3,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,5,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,CBlock,3,2,1,2,375,1,0,763,1138,GasA,4,Y,4,1138,1042,0,2180,0,0,1,1,3,1,3,7,5,1,4,Detchd,2006,1,2,720,3,3,0,0,0,170,0,0,0,0,0,NA,0,5,2007,WD ,161000
1587,20,RL,0,10603,Pave,NA,3,Lvl,4,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,6,7,1977,2001,Gable,CompShg,Plywood,Plywood,BrkFace,28,3,3,PConc,3,3,2,5,1200,1,0,410,1610,GasA,4,Y,4,1610,0,0,1610,1,0,2,0,3,1,4,6,5,2,3,Attchd,1977,2,2,480,3,3,1,168,68,0,0,0,0,0,0,NA,0,2,2010,WD ,205000
1588,120,RL,42,4084,Pave,NA,3,Lvl,4,Inside,3,Timber,Norm,Norm,TwnhsE,1Story,7,6,1986,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,340,4,3,CBlock,4,3,3,6,893,1,0,384,1277,GasA,4,Y,4,1501,0,0,1501,1,0,2,0,2,1,4,6,5,1,3,Attchd,1986,3,2,512,3,3,1,240,0,0,0,0,0,0,0,NA,0,7,2008,WD ,241500
1589,20,RL,61,7943,Pave,NA,4,Lvl,4,Inside,3,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkCmn,192,3,2,CBlock,3,3,2,3,903,1,0,126,1029,GasA,4,Y,4,1029,0,0,1029,1,0,1,0,3,1,3,5,5,0,0,Attchd,1961,1,1,261,3,3,1,64,0,39,0,0,0,0,0,NA,0,4,2007,WD ,118500
1590,80,RL,92,6930,Pave,NA,3,Lvl,4,Inside,3,ClearCr,Norm,Norm,1Fam,SLvl,5,4,1958,1958,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,120,3,3,CBlock,3,3,3,4,300,3,294,468,1062,GasA,5,Y,2,1352,0,0,1352,0,1,1,0,3,1,4,6,4,0,0,BuiltIn,1958,1,1,288,3,3,1,168,0,294,0,0,0,0,0,NA,0,7,2006,WD ,130000
1591,30,RM,60,7200,Pave,NA,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,1Story,5,8,1940,1950,Gable,CompShg,VinylSd,VinylSd,Stone,279,3,3,CBlock,3,3,1,1,0,1,0,808,808,GasA,5,Y,4,1072,0,0,1072,0,0,1,0,2,1,3,5,5,2,4,Detchd,1940,1,2,379,3,3,1,0,0,0,0,0,0,0,0,NA,0,5,2007,WD ,130000
1592,60,RL,82,16052,Pave,NA,3,Lvl,4,CulDSac,3,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,734,5,3,PConc,5,3,1,6,1206,1,0,644,1850,GasA,5,Y,4,1850,848,0,2698,1,0,2,1,4,1,5,11,5,1,4,Attchd,2006,2,3,736,3,3,1,250,0,0,0,0,0,0,0,NA,0,7,2006,New,535000
1593,20,RL,65,7150,Pave,NA,4,Lvl,4,Inside,3,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1962,1962,Gable,CompShg,VinylSd,VinylSd,BrkFace,60,3,3,CBlock,3,3,1,2,140,4,590,182,912,GasA,4,Y,4,912,0,0,912,0,1,1,0,3,1,3,6,5,0,0,Attchd,1962,1,1,252,3,3,1,0,0,0,0,0,0,0,0,NA,0,10,2009,WD ,123000
1594,90,RL,65,6012,Pave,NA,4,Lvl,4,Corner,3,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,AsbShng,Plywood,None,0,3,2,PConc,0,0,0,0,0,0,0,0,0,GasA,3,N,4,1152,0,0,1152,0,0,2,0,2,2,3,6,5,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,6,2008,WD ,82000
1595,75,RM,53,5350,Pave,NA,4,Lvl,4,Corner,3,OldTown,Artery,Norm,1Fam,2Story,7,8,1920,1965,Gable,CompShg,Wd Sdng,Wd Shng,None,0,3,3,BrkTil,3,3,1,4,116,1,0,508,624,GasA,5,Y,4,730,720,0,1450,0,0,1,0,3,1,3,7,5,0,0,Detchd,1935,1,1,288,3,3,1,0,192,0,0,0,0,0,3,NA,0,3,2008,WD ,132000
1596,30,RL,60,5400,Pave,NA,4,Lvl,4,Corner,1,OldTown,Norm,Norm,1Fam,1Story,5,6,1921,1968,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,BrkTil,3,3,1,1,0,1,0,1073,1073,GasA,5,Y,4,1073,0,0,1073,0,0,1,0,2,1,3,4,5,0,0,Detchd,1968,1,1,326,3,3,1,0,0,112,0,0,0,0,0,NA,0,12,2006,WD ,108480
1597,20,RL,0,9535,Pave,NA,3,Lvl,4,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,450,3,3,CBlock,3,3,1,4,194,2,982,0,1176,GasA,3,Y,4,1458,0,0,1458,1,0,1,1,3,1,3,7,5,1,3,Attchd,1967,1,2,512,3,3,1,284,0,0,0,0,0,0,3,NA,0,7,2006,WD ,165000
1598,20,RL,65,7441,Pave,NA,3,Lvl,4,Inside,3,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,170,4,3,PConc,4,3,1,1,0,1,0,1461,1461,GasA,5,Y,4,1486,0,0,1486,0,0,2,0,3,1,4,7,5,0,0,Attchd,2006,2,2,566,3,3,1,0,32,0,0,0,0,0,0,NA,0,6,2007,WD ,181000
1599,80,RL,88,15400,Pave,NA,4,Lvl,4,Inside,3,Sawyer,Norm,Norm,1Fam,SLvl,5,5,1961,1961,Hip,CompShg,HdBoard,HdBoard,None,0,3,3,CBlock,3,4,1,1,0,1,0,552,552,GasA,3,Y,4,904,611,259,1774,0,0,2,0,4,1,3,8,5,1,3,Attchd,1961,1,1,384,3,3,1,290,40,0,0,0,0,0,0,NA,0,7,2009,WD ,165000
1600,50,RL,68,10544,Pave,NA,3,Lvl,4,Inside,3,Mitchel,Norm,Norm,1Fam,1.5Fin,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0,3,3,CBlock,3,3,3,4,476,1,0,388,864,GasA,3,Y,4,864,615,0,1479,0,0,2,0,5,1,3,8,5,0,0,Attchd,1969,3,1,275,3,3,1,287,0,280,0,0,0,0,0,NA,0,4,2010,WD ,161000
1601,20,RL,85,10936,Pave,NA,4,Lvl,4,Corner,3,Somerst,Feedr,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,60,4,3,PConc,4,3,1,1,0,1,0,1504,1504,GasA,5,Y,4,1504,0,0,1504,0,0,2,0,3,1,4,7,5,0,0,Attchd,2006,3,2,510,3,3,1,144,0,0,0,0,0,0,0,NA,0,9,2006,New,199000
1602,60,RL,80,11316,Pave,NA,4,Lvl,4,Corner,3,Timber,Norm,Norm,1Fam,2Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,44,4,3,PConc,4,3,1,6,624,1,0,193,817,GasA,5,Y,4,824,1070,0,1894,1,0,2,1,4,1,4,8,5,1,4,BuiltIn,2002,3,2,510,3,3,1,0,40,0,0,0,0,0,0,NA,0,2,2010,WD ,214900
1603,20,FV,72,8640,Pave,NA,4,Lvl,4,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,3,1,6,24,1,0,1254,1278,GasA,5,Y,4,1278,0,0,1278,0,0,2,0,2,1,4,5,5,0,0,Attchd,2006,2,2,584,3,3,1,0,60,0,0,0,0,0,0,NA,0,10,2006,New,198600
1604,60,RL,93,12090,Pave,NA,4,Lvl,4,Corner,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,650,4,3,PConc,4,3,1,1,0,1,0,1141,1141,GasA,4,Y,4,1165,1098,0,2263,0,0,2,1,4,1,4,10,5,1,3,BuiltIn,1998,3,2,420,3,3,1,144,123,0,0,0,0,0,0,NA,0,7,2006,WD ,258000
1605,90,RL,0,7939,Pave,NA,4,Lvl,4,Inside,3,SawyerW,Feedr,Norm,Duplex,2Story,7,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,23,3,3,PConc,5,3,1,6,820,1,0,348,1168,GasA,5,Y,4,1168,1619,0,2787,2,0,4,2,6,2,3,8,5,2,3,BuiltIn,2000,3,4,820,3,3,1,312,0,0,0,0,0,0,0,NA,0,10,2009,WD ,269500
1606,60,RL,0,7750,Pave,NA,4,Lvl,4,Inside,3,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,,0,4,3,PConc,4,3,1,1,0,1,0,707,707,GasA,5,Y,4,707,707,0,1414,0,0,2,1,3,1,4,6,5,1,4,Attchd,2002,3,2,403,3,3,1,100,35,0,0,0,0,0,0,NA,0,4,2008,WD ,176000
1607,80,RL,85,9350,Pave,NA,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,SLvl,6,7,1964,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,108,3,3,CBlock,4,3,4,2,270,5,580,452,1302,GasA,5,Y,4,1302,0,0,1302,0,1,2,0,3,1,4,7,4,0,0,Attchd,1964,2,1,309,3,3,1,333,0,0,0,0,0,0,3,NA,0,10,2007,CWD,158000
1608,80,RL,0,7750,Pave,NA,4,Lvl,4,Inside,3,Gilbert,Norm,Norm,1Fam,SLvl,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,3,1,6,353,1,0,55,408,GasA,5,Y,4,779,640,0,1419,1,0,2,1,3,1,4,7,5,1,3,BuiltIn,2002,3,2,527,3,3,1,120,0,0,0,0,0,0,0,NA,0,3,2009,WD ,184100
1609,20,RL,128,13001,Pave,NA,3,Lvl,4,Inside,3,NWAmes,PosN,Norm,1Fam,1Story,6,5,1971,1971,Hip,CompShg,HdBoard,HdBoard,BrkFace,176,3,3,CBlock,3,3,2,5,492,4,121,1012,1625,GasA,3,Y,4,1220,0,0,1220,0,1,2,0,2,1,3,6,5,1,3,Attchd,1971,1,2,944,3,3,1,0,0,249,0,0,0,0,0,NA,0,9,2007,WD ,170000
1610,80,RL,0,13607,Pave,NA,3,Lvl,4,Inside,3,Crawfor,Norm,Norm,1Fam,SLvl,6,6,1986,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,242,3,4,CBlock,3,3,1,5,454,1,0,118,572,GasA,4,Y,4,1182,800,0,1982,1,0,2,1,3,1,3,6,5,1,3,BuiltIn,1986,3,2,501,3,3,1,400,112,0,0,0,0,0,0,Shed,1500,4,2009,WD ,208000
1611,120,RM,0,4435,Pave,NA,4,Lvl,4,Inside,3,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170,4,3,PConc,4,3,3,6,685,1,0,163,848,GasA,5,Y,4,848,0,0,848,1,0,1,0,1,1,4,4,5,0,0,Attchd,2003,3,2,420,3,3,1,140,0,0,0,0,0,0,0,NA,0,5,2009,WD ,140000
1612,120,RM,44,3843,Pave,NA,3,HLS,4,Inside,3,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,174,5,3,PConc,5,3,4,6,1476,1,0,120,1596,GasA,5,Y,4,1648,0,0,1648,1,1,2,0,2,1,5,5,5,1,4,Attchd,2007,3,2,482,3,3,1,162,53,0,153,0,0,0,0,NA,0,6,2009,New,230000
1613,120,RL,65,5950,Pave,NA,3,HLS,4,Inside,3,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1989,1989,Gable,CompShg,HdBoard,HdBoard,None,0,4,3,PConc,4,3,4,6,319,1,0,1018,1337,GasA,4,Y,4,1337,0,0,1337,1,0,2,0,2,1,4,5,5,1,3,Attchd,1989,2,2,462,3,3,1,0,73,154,0,0,0,0,0,NA,0,4,2008,WD ,188500
1614,50,RL,80,12400,Pave,NA,4,HLS,4,Inside,3,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,CBlock,4,3,2,4,602,1,0,299,901,GasA,3,Y,4,1125,592,0,1717,0,0,1,1,2,1,3,7,5,1,4,Attchd,1940,1,1,410,3,3,1,0,0,0,0,113,0,0,0,NA,0,2,2006,WD ,194000
1615,20,RL,75,10425,Pave,NA,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1958,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,CBlock,3,3,1,3,774,1,0,330,1104,GasA,4,Y,4,1104,0,0,1104,1,0,1,0,3,1,3,5,5,0,0,Attchd,1956,2,1,384,3,3,1,0,0,0,0,0,0,0,0,NA,0,4,2008,WD ,133000
1616,20,RL,0,16269,Pave,NA,3,Lvl,4,CulDSac,3,CollgCr,Norm,Norm,1Fam,1Story,5,5,1978,1978,Gable,CompShg,MetalSd,MetalSd,BrkFace,76,3,3,BrkTil,4,3,3,6,625,1,0,282,907,GasA,3,Y,4,907,0,0,907,0,0,1,0,3,1,3,5,5,0,0,Attchd,1978,1,1,343,3,3,1,72,0,0,0,0,0,0,3,NA,0,7,2009,WD ,140000
1617,60,RL,68,8998,Pave,NA,3,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,120,4,3,PConc,4,3,2,6,527,1,0,255,782,GasA,5,Y,4,782,870,0,1652,0,0,2,1,3,1,4,6,5,0,0,Attchd,2000,2,2,532,3,3,1,0,70,0,0,0,0,0,0,NA,0,6,2008,WD ,207500
1618,60,RL,80,10400,Pave,NA,4,Lvl,4,Inside,3,NWAmes,PosA,Norm,1Fam,2Story,6,7,1967,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,256,3,3,PConc,3,3,1,1,0,1,0,932,932,GasA,4,Y,4,1271,1369,0,2640,0,0,2,1,5,1,4,8,5,1,3,Attchd,1967,2,2,515,3,3,1,0,120,0,0,168,0,0,0,NA,0,5,2009,WD ,256900
1619,50,RL,60,10134,Pave,NA,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,CBlock,3,3,1,1,0,1,0,735,735,GasA,4,Y,3,735,299,0,1034,0,0,1,0,2,1,3,5,5,0,0,Detchd,1940,1,1,240,3,3,1,0,39,0,0,0,0,0,0,NA,0,7,2007,WD ,109000
1620,90,RL,64,7007,Pave,NA,4,Bnk,4,Inside,3,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0,3,3,Slab,0,0,0,0,0,0,0,0,0,GasA,3,Y,4,1513,0,0,1513,0,0,2,0,4,2,3,8,5,0,0,Attchd,1979,1,2,400,3,3,1,0,0,0,0,0,0,0,0,NA,0,6,2009,WD ,113722
1621,20,RL,78,11645,Pave,NA,4,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,76,4,3,PConc,5,3,4,6,24,1,0,1474,1498,GasA,5,Y,4,1498,0,0,1498,0,0,2,0,3,1,4,7,5,1,4,Attchd,2005,3,3,844,3,3,1,144,98,0,0,0,0,0,0,NA,0,3,2009,WD ,237000
1622,20,RL,60,8250,Pave,NA,4,Lvl,4,Corner,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1963,1963,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,CBlock,3,3,1,5,288,1,0,765,1053,GasA,4,Y,4,1053,0,0,1053,1,0,1,0,3,1,4,6,5,0,0,2Types,1994,2,2,692,3,3,1,240,0,0,0,109,0,0,0,NA,0,7,2007,WD ,142100
1623,20,RL,0,11027,Pave,NA,3,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,28,3,3,CBlock,3,3,1,4,468,3,539,171,1178,GasA,4,Y,4,1293,0,0,1293,1,0,2,0,2,1,3,5,5,0,0,Attchd,1954,2,2,452,3,3,1,280,0,0,0,0,0,0,0,NA,0,5,2006,WD ,149900
1624,20,RL,95,12350,Pave,NA,4,Lvl,4,Inside,3,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,450,5,3,PConc,5,3,3,6,1232,1,0,788,2020,GasA,5,Y,4,2020,0,0,2020,1,0,2,0,3,1,5,7,5,1,4,Attchd,2008,2,3,896,3,3,1,192,98,0,0,0,0,0,0,NA,0,5,2009,WD ,404000
1625,60,RL,0,18275,Pave,NA,3,HLS,4,Inside,3,NAmes,Norm,Norm,1Fam,2Story,7,8,1962,1998,Gable,CompShg,Plywood,Plywood,None,0,3,3,CBlock,3,3,4,5,636,1,0,802,1438,GasA,3,Y,4,1900,548,0,2448,1,0,3,0,3,1,3,9,5,2,4,Attchd,1962,2,2,441,3,3,1,520,102,0,0,0,0,0,0,NA,0,9,2006,WD ,277500
1626,60,RL,77,9206,Pave,NA,4,Lvl,4,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,6,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,BrkFace,336,4,3,CBlock,4,3,1,1,0,1,0,741,741,GasA,3,Y,4,977,755,0,1732,0,0,2,1,3,1,4,7,5,1,3,Attchd,1985,3,2,476,3,3,1,192,46,0,0,0,0,0,0,NA,0,6,2010,WD ,178000
1627,120,RL,48,6240,Pave,NA,4,Lvl,4,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176,4,3,PConc,4,3,1,6,863,1,0,461,1324,GasA,5,Y,4,1324,0,0,1324,1,0,2,0,2,1,4,6,5,1,4,Attchd,2006,3,2,550,3,3,1,192,38,0,0,0,0,0,0,NA,0,12,2009,WD ,254000
